"RT @J_League: 🇷🇺頑張れＪリーガー🇯🇵日本代表 #大島僚太 選手#川崎フロンターレ に所属し、日本人初の10番❗️2016年に代表デビューを飾っています😁いよいよ始まる #worldcup⁠ ⁠⁠ ⁠に向けて、あなたの知っている大島選手を#大島選手を応援…","22:39:19"
"パラグアイ先制。ロングスローをファーでバレイロが頭で折り返したボールをオスカル・ロメロが胸トラから反転して左足ボレーを放ちゴールに突き刺した。寄せた柴崎がロメロの反転で外された後に誰もシュートコースに入っていないのが…。 #daihyo","22:39:20"
"RT @Wynne_D_: おいおいおい乾はJAXAのスタッフかよ #daihyo","22:39:20"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:20"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:20"
"勝敗は大事だけどそれよりも本戦前最後のテストマッチだと思って見るべきだね #daihyo","22:39:20"
"RT @GoalJP_Official: ＼#ロシアW杯 前ラストマッチ!! #パラグアイ 戦💪／出場機会の少ないメンバーで挑むと公言した #西野ジャパンW杯本戦前最後の試合を勝利で飾れるのか!?📅6月12日（火）⏰22:05#パラグアイ代表 が勝つと思う人はRT…","22:39:21"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:21"
"RT @SoccerKingJP: 🇯🇵スタメン発表🇵🇾日本代表、パラグアイ戦のスタメン発表！　山口蛍がキャプテン、香川真司が先発復帰🔻記事はこちらhttps://t.co/xG9igq2oHu🗣編集部より「#日本代表 vs #パラグアイ代表 戦は、日本時間22：…","22:39:21"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:21"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:22"
"RT @webstyleking: ⚽️国際親善試合⚽️🇯🇵日本 vs パラグアイ🇵🇾#日本代表 スタメン発表‼GK12 東口順昭DF2 植田直通3 昌子源6 遠藤航21 酒井高徳MF7 柴崎岳10 香川真司14 乾貴士16 山口蛍(Cap)…","22:39:22"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:22"
"乾さん🙄#日本代表#daihyo#jfa#SAMURAIBLUE","22:39:23"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:24"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:24"
"#daihyo https://t.co/X0zlnh7JlH","22:39:24"
"香川と乾完全に崩したように見えたけど乾のシュートは枠外… #daihyo","22:39:25"
"今日負けたら、またあいつらが戻ってきそうで嫌だ。同点がんばれ！！！#daihyo","22:39:25"
"そういやロシアってピッチは人工芝だっけ？#daihyo","22:39:25"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:25"
"パラグアイは強いでしかし #daihyo","22:39:25"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:25"
"RT @chidajunsei3163: パラグアイ戦スタメン#SAMURAIBLUE #daihyo https://t.co/PU254yMH65","22:39:25"
"香川の落としの時点でボール跳ねてるからな～ #daihyo","22:39:25"
"始まる前も予想はしてたけどDFラインはまだ課題ありだな #daihyo","22:39:25"
"バルサ相手には決めるけどそれ以外ではいつまでもいつもの乾#daihyo","22:39:26"
"ロメロヤバイな。#daihyo","22:39:26"
"なるほど、ああいうのを宇宙開発というのか #daihyo","22:39:26"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:26"
"#W杯 最終強化試合、日本０ー１パラグアイ、前半33分過ぎ。やっぱりパラグアイ、南米らしく「時間帯での動き方」がわかってますね。前半残り10分「ここいくぞ」っていう「サッカー知ってる」感。日本には、こういう「時間帯認識」がないのが、いつも残念。#daihyo #jfa","22:39:26"
"乾に決定力があったらもっと上のクラブでやってるでしょ #daihyo","22:39:26"
"またですか・・・　#daihyo","22:39:26"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:27"
"宇佐美が26歳か…#daihyo","22:39:27"
"そうだった。乾さんはシュートが上手くなかった。 #daihyo","22:39:27"
"それにしても駒野はバッジョ同様にW杯でPK外した事を一生言われるんだろうな.... #daihyo","22:39:27"
"失点シーン前のスローインの原因がバックパスからだからなあ。 #daihyo","22:39:28"
"2014年に国立最蹴章で全国制覇した富山第一と入れ替えてやりたいレベルだわｗパスサッカー全然できてねぇし #daihyo","22:39:28"
"乾、次は決めるね #daihyo #サッカー日本代表 #日本代表 #日本代表サッカー","22:39:28"
"形は良かったが…乾ガンバレ #daihyo","22:39:28"
"RT @haraheripecoco: ドフリーで打って枠にも飛ばないんだぜ。。。乾は嫌いじゃないけど。 #サッカー #カルチョ #daihyo #日本代表 #パラグアイ","22:39:28"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:28"
"RT @chidajunsei3163: パラグアイ戦スタメン#SAMURAIBLUE #daihyo https://t.co/PU254yMH65","22:39:29"
"#daihyo 乾も今のフリー状態から決められないのかよwパラグアイはより厳しいところからアッサリ決めてるのに","22:39:29"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:29"
"RT @GoalJP_Official: ＼#ロシアW杯 前ラストマッチ!! #パラグアイ 戦💪／出場機会の少ないメンバーで挑むと公言した #西野ジャパンW杯本戦前最後の試合を勝利で飾れるのか!?📅6月12日（火）⏰22:05#パラグアイ代表 が勝つと思う人はRT…","22:39:29"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:29"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:29"
"ロメロとマレーロってこれはもうオリックスバファローズ👏🏻 #daihyo","22:39:29"
"ガチ予想日本0-4コロンビア日本0-2セネガル日本0-1ポーランド… #daihyo","22:39:29"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:29"
"出た実況の常套句「W杯本番でも1点を追いかける展開はありますからね。いい予行演習になります。」#daihyo","22:39:30"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:30"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:30"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:30"
"失点の時間帯もまた酷いんだよな #daihyo","22:39:30"
"「追う展開も考えられます」聞き飽きたわ。マニュアル変えなはれ #daihyo","22:39:31"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:31"
"サッカー、国際強化試合前半日本 0―1 パラグアイオスカルロメロの先制ゴール#サッカー #daihyo #日本代表","22:39:31"
"RT @GAMBA_OFFICIAL: 本日の日本代表vsパラグアイ代表との国際親善試合に東口選手が先発出場！！ワールドカップ本大会出場に向けて素晴らしいパフォーマンスを期待しています！！また14日から「東口選手応援キャンペーン」も実施！こちらもお願いします！https:/…","22:39:31"
"#daihyo　乾ホームランしたけど香川とイメージ共有できてるよね。","22:39:32"
"RT @jfa_samuraiblue: 【前半30分経過】国際親善試合#SAMURAIBLUE 0-0 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:32"
"#daihyoパラグアイのゴール、かっけーな。ウイイレかよ。","22:39:32"
"全部の試合、選ばれたメンバーをサポの投票で決めようぜwそしたら全サポ納得するだろw#daihyo","22:39:33"
"何で日テレはちょいちょいベンチの宇佐美を映してんの？蜜月関係なの？ #daihyo #サッカー日本代表 #パラグアイ戦 #NTV","22:39:33"
"キーパーは川口で #daihyo","22:39:33"
"RT @Wynne_D_: おいおいおい乾はJAXAのスタッフかよ #daihyo","22:39:34"
"前回みてないけど、今日はそこそこいい感じ？ #daihyo","22:39:34"
"RT @webstyleking: 【前半32分経過】⚽国際親善試合⚽🇯🇵 日本 0 - 1 パラグアイ 🇵🇾得点⚽️前32分 オスカル・ロメロ🇵🇾#daihyo #日本代表 #SAMURAIBLUE #Worldcup","22:39:34"
"もう、ほんとこんな事言っちゃいけないし、言いたくないけど、ほんとに今回ほど期待ができないW杯初めて😢でも信じて応援するしかないんだよな… #daihyo","22:39:35"
"アジア枠減らしてくれよ〜〜 #daihyo","22:39:35"
"そして１点取られると浮き足立つのも変わらんな#daihyo","22:39:35"
"香川どうして打たないんだ❗️ #daihyo","22:39:35"
"RT @Traum0511dream: 【国際親善試合vsパラグアイ🇵🇾】パラグアイ先制点...三試合連続失点。#日本代表 #ロシアW杯 #daihyo https://t.co/m1J5Jr2Kce","22:39:35"
"やはりハリル⁉️#jfa #daihyo #soccer #サッカー日本代表 #サッカー #JPN","22:39:35"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:36"
"RT @webstyleking: 【前半32分経過】⚽国際親善試合⚽🇯🇵 日本 0 - 1 パラグアイ 🇵🇾得点⚽️前32分 オスカル・ロメロ🇵🇾#daihyo #日本代表 #SAMURAIBLUE #Worldcup","22:39:36"
"パラグアイさんロメロ貸してくれないか～#daihyo","22:39:36"
"パラグアイの守備は上手いにしても比較してみたら穴穴だな #daihyo","22:39:36"
"点が入りそうにない日本の攻撃。そしてパラグアイに先制される展開という、相変わらずの忖度ジャパン。 #daihyo","22:39:37"
"ロメロ、ゴール。若手のいい選手だね。また先取点取られたね。今日こそ、日本に点取ってほしい。連携は、今日結構いいね。これは期待通りだ。#daihyo #サッカー日本代表","22:39:38"
"SBはともかく、岡崎のところは変えた方がいい。消えてる時間が長すぎる。 #daihyo","22:39:38"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:39"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:39"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:39"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:39"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:40"
"RT @chidajunsei3163: パラグアイ戦スタメン#SAMURAIBLUE #daihyo https://t.co/PU254yMH65","22:39:40"
"サッカーってスタンドに入れても点にならんのやろ？？( ´･ω･`)？？ #daihyo","22:39:40"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:41"
"乾らしくないぶっ飛んだな笑#daihyo","22:39:41"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:41"
"さっきの失点シーンは柴崎の当たり方が軽かった。東口の反応も残念ではあったけど。 #daihyo","22:39:41"
"まあ今回まだテストマッチなんだから失点に怯えるより1点でも点取ったって経験があった方がいいと思うんやが #daihyo","22:39:41"
"い、乾、今のはせめて枠に飛ばしてほしい！惜しかったー(&gt;_&lt;)！ #daihyo","22:39:41"
"格上とはいえ今日も負けたら流石に心折れる #daihyo","22:39:42"
"日本の初シュートは前半32分？あそこで決めきらないとW杯は厳しいよね。#daihyo","22:39:42"
"パラグアイも守備は微妙な感じだから、一矢は報いてほしいなぁ。これで今回も2ー0とかで終わると、流石に希望が無さすぎる。 #daihyo","22:39:42"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:42"
"あのシュートはちょっと…… #daihyo","22:39:43"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:43"
"確かに。古き良き日本代表のシュートだった。 #daihyo","22:39:43"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:43"
"結局スイスと一緒でフィニッシュの精度だけそこまではよかったって言うんでしょうねスイス戦の再放送になりそう#daihyo","22:39:44"
"やっぱり今日のピッチコンディション悪いよね？#daihyo","22:39:44"
"また先制されたけどあのシュートと決定力は凄いね。あそこで簡単に打たせない守備力がまずは必要だよね。#daihyo #ロシアw杯 #パラグアイ戦","22:39:44"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:44"
"監督変わっても放り込みJAPANは変わらない#daihyo","22:39:44"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:45"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:45"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:45"
"RT @Y_and_D: パラグアイ戦のデータ放送の吉田の紹介が草生えるじゃあねぇか。 #daihyo  #日本代表 https://t.co/lFOsfs8hoF","22:39:46"
"カンビヤッソがきてる！長友の金髪でびっくりしてる？ #daihyo","22:39:46"
"点数入ったらベンチの顔色良くなった（笑） ＃daihyo","22:39:46"
"パラグアイのゴール直後に乾のシュート観ると萎える #daihyo","22:39:47"
"@pirosiki2500 #daihyo あ・・・","22:39:48"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:48"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:49"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:49"
"RT @00Lagann: マレーロからロメロ…オリックスか( 'ω')ふぁっ#daihyo","22:39:49"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:49"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:50"
"#daihyo ロメロいい選手だね","22:39:50"
"おまえ、次の試合が本番なのにスタメン争いしてる場合か。#daihyo","22:39:50"
"北澤もっとイライラしろよｗ #daihyo","22:39:50"
"攻撃的MF 本田圭佑( ⌓̈ )ﾊｧ? #daihyo","22:39:50"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:51"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:51"
"セットプレイの練習とかしているのか？今まで、何点セットプレイでやられてるんだ。 #daihyo","22:39:51"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:51"
"急いで帰宅してテレビつけたら先制されてる。。😱今日こそ勝利🙏🙏得点が見たい！！#daihyo","22:39:52"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:52"
"(前半35分)🇯🇵 0-1 🇵🇾悪くない展開でも、相手のファインゴールで失点。まずはこのまま焦れずに守備を大事に。香川選手はコンディション良くなってますね。いや、これはBチームではないでしょう。#jfa #daihyo","22:39:52"
"このクラスがW杯に出られないんだよねぇ。イタリアやオランダも… ホントベスト16にアジアの国が一つも残らないなんて事になったら 枠減らせ！って苦情が来るぞ。 #daihyo","22:39:52"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:53"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:54"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:54"
"#daihyo 乾の宇宙開発はお約束だろ。","22:39:55"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:55"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:55"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:39:55"
"カンビアッソが居るならサンタクルスも居てそうな気がする #daihyo","22:39:55"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:56"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:57"
"ホントにやばいー#daihyo","22:39:57"
"RT @webstyleking: 【前半32分経過】⚽国際親善試合⚽🇯🇵 日本 0 - 1 パラグアイ 🇵🇾得点⚽️前32分 オスカル・ロメロ🇵🇾#daihyo #日本代表 #SAMURAIBLUE #Worldcup","22:39:57"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:58"
"前の試合よりボールは動いてるんだけど、もう一声なんだよなぁ･･･#daihyo","22:39:58"
"北澤無理すんな…もう休んでいいんだぞ… #daihyo","22:39:58"
"パラグアイ緩いなぁ #daihyo","22:39:58"
"メディアもこんなカス犯罪者集団を全力で讃えて楽しいか？#daihyo #サッカー日本代表#日本代表#西野ジャパン#ntv #ytv","22:39:59"
"良い展開で乾のシュートは宇宙フリーで打つときはコース狙って枠内に蹴れないもんか…#daihyo","22:39:59"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:39:59"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:39:59"
"また先制を許してしまった。いいゲーム展開でも早い時間で失点するとゲームプランも何もなくなる。ペナの前や中でルーズになって一瞬エアポケットのようになることが多い。ファールからのPK、FKが怖いのは分かるが、もう一歩詰めないとこのレベ… https://t.co/uzvW84IQaM","22:39:59"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:40:01"
"乾らしい乾らしくないどちらのツイートもあるけど、わりと昔から宇宙開発得意だから、私から見ると乾らしいシュートだった#daihyo#日本代表","22:40:01"
"RT @webstyleking: 【前半30分経過】⚽国際親善試合⚽🇯🇵 日本 0 - 0 パラグアイ 🇵🇾#daihyo #日本代表 #SAMURAIBLUE #Worldcup","22:40:01"
"日本代表は1対1は苦手なのかな？ #daihyo","22:40:01"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:40:01"
"北澤解説が協会の顔色を伺う解説っぷりでレッドカードを提示したいね #daihyo","22:40:02"
"RT @FootballTribeJP: 【🌍W杯プレゼント企画第4弾🏆】✔️フォロー🔄リツイート👕ユニフォームが当たる！🇯🇵今回は日本代表のキャプテン長谷部誠（Lサイズ）！締め切りは12日(火)。発表はDMにて当選者にご連絡します。たくさんのご応募お待ちしてお…","22:40:02"
"前半32分。日本失点！ゴールに近いところからのスローインのこぼれ球を拾われて、意外性のあるターンシュートをゴール隅に決められる。。。日本🇯🇵 0-1 パラグアイ🇵🇾#daihyo #サムライブルー","22:40:02"
"結局3バックどうなったの？#daihyo","22:40:02"
"RT @jfa_samuraiblue: 【試合開始まであと10分！】⚽国際親善試合#SAMURAIBLUE vs パラグアイ代表🇵🇾6/12(火)22:05キックオフ予定📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9vUpJ#jfa #…","22:40:03"
"RT @GoalJP_Official: ＼#ロシアW杯 前ラストマッチ!! #パラグアイ 戦💪／出場機会の少ないメンバーで挑むと公言した #西野ジャパンW杯本戦前最後の試合を勝利で飾れるのか!?📅6月12日（火）⏰22:05#パラグアイ代表 が勝つと思う人はRT…","22:40:03"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:40:03"
"#daihyo乾ドフリーやんけ","22:40:03"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:40:04"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:40:04"
"日テレのテロップ「攻撃的MF先発候補」ってバカなの？（笑） #daihyo","22:40:04"
"RT @jfa_samuraiblue: 【失点】前半32分国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","22:40:04"
"RT @sato_miki626: 急いで帰宅してテレビつけたら先制されてる。。😱今日こそ勝利🙏🙏得点が見たい！！#daihyo","22:40:05"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:40:05"
"RT @Traum0511dream: 【国際親善試合vsパラグアイ🇵🇾】パラグアイ先制点...三試合連続失点。#日本代表 #ロシアW杯 #daihyo https://t.co/m1J5Jr2Kce","22:40:05"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:40:06"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:40:06"
"なーーーんだよーーーガックリ1点取ろ1点#daihyo","22:40:06"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","22:40:06"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】前半32分日本 0-1 パラグアイパラグアイ先制！※※速報中※※#daihyo https://t.co/6oeBcdS2cf","22:40:06"
