ほかに北口西口南口さんがいるんｄすかね？？？,2018-06-12 22:06:42,-0.5483795
2ぐん‥,2018-06-12 22:06:42,0
このメンバーでいけ定期,2018-06-12 22:06:42,-0.48081399999999996
,2018-06-12 22:06:42,0
こっちの方がマシ,2018-06-12 22:06:42,-0.473732
舐めプしてるw,2018-06-12 22:06:42,0
こっちがうまく行った方がいいだろ,2018-06-12 22:06:42,-0.11664699999999999
今日ムトウが決めるよ,2018-06-12 22:06:42,-0.3294555
ウサイン・ボルトのほうが上手いわ,2018-06-12 22:06:42,0
あぶね,2018-06-12 22:06:46,0
何だ２軍で休ませる作戦か,2018-06-12 22:06:46,-0.6123116666666667
そこ,2018-06-12 22:06:46,0
川島w,2018-06-12 22:06:46,0
蛍がキャプテンなのか,2018-06-12 22:06:46,-0.310629
メンバーだけ見ればGJ,2018-06-12 22:06:46,-0.337508
ああああ,2018-06-12 22:06:46,-0.31688
ウィーン合唱団きてるの？,2018-06-12 22:06:47,-0.498846
あぶ,2018-06-12 22:06:47,0
キ　ャ　ン　チ　ョ　メ　長　友,2018-06-12 22:06:47,0.42186500000000005
あ,2018-06-12 22:06:50,0
後ろにしかパスしないホンダいらない,2018-06-12 22:06:50,-0.77532575
武藤いいよ,2018-06-12 22:06:51,0
は,2018-06-12 22:06:51,0
川島ｗｗｗｗ,2018-06-12 22:06:51,0
このメンバーいいな,2018-06-12 22:06:51,-0.337508
岡崎武藤同時って初？,2018-06-12 22:06:52,-0.32577
舐めプしてる,2018-06-12 22:06:52,0
高徳なんでいんだよ,2018-06-12 22:06:52,0
内田ジャパン,2018-06-12 22:06:52,0
え,2018-06-12 22:06:56,0
直前で総取っ替えってなんだ？,2018-06-12 22:06:56,-0.381206
中村第3GKか,2018-06-12 22:06:56,0
お試しメンバー,2018-06-12 22:06:56,-0.501201
下手かよ,2018-06-12 22:06:57,-0.992939
おう,2018-06-12 22:06:57,0
猿,2018-06-12 22:06:57,-0.522162
右が岡崎じゃねえ？,2018-06-12 22:06:57,-0.525752
SAB,2018-06-12 22:06:57,0
遠藤がSBって無能すぎるだろｗｗ,2018-06-12 22:06:58,-0.495823
ごっそり,2018-06-12 22:07:01,-0.545928
１.５軍やな,2018-06-12 22:07:01,-0.39243000000000006
川島遊びすぎ,2018-06-12 22:07:01,0.185738
サブ1軍,2018-06-12 22:07:01,-0.3890215
川島おけ,2018-06-12 22:07:02,0
ガンバww,2018-06-12 22:07:02,0
このメンバーがベストやろ,2018-06-12 22:07:02,0.12283233333333334
大島ｗ,2018-06-12 22:07:02,0
川島やめろや,2018-06-12 22:07:02,-0.278384
え？,2018-06-12 22:07:02,0
中村航輔が一番うまくね？,2018-06-12 22:07:07,0.963556
ゴリは当確だろ,2018-06-12 22:07:07,0
サブ年寄りしかいねぇな,2018-06-12 22:07:07,-0.6357245
ピッチｗ,2018-06-12 22:07:07,-0.401073
大島ｗ,2018-06-12 22:07:07,0
世代交代失敗だろ,2018-06-12 22:07:07,-0.6781699999999999
ベンチ,2018-06-12 22:07:07,-0.420597
ホンダwww,2018-06-12 22:07:08,0
なんで2軍なのバカなの？,2018-06-12 22:07:08,-0.506476
山口はやめとけって,2018-06-12 22:07:08,0
武藤右か,2018-06-12 22:07:11,-0.525752
サブの方が動きいいなｗ,2018-06-12 22:07:11,-0.526477
普通の状態じゃないし,2018-06-12 22:07:11,-0.999882
キモイの写すなよ,2018-06-12 22:07:12,0
ケイスケホンダ,2018-06-12 22:07:12,0
チラチラ映るベンチの選手ｗ,2018-06-12 22:07:12,-0.461037
せやろか,2018-06-12 22:07:12,-0.278384
ｗｗｗｗ,2018-06-12 22:07:12,0
これは期待できる布陣だ,2018-06-12 22:07:13,0.34232799999999997
おこ？,2018-06-12 22:07:13,0
無能,2018-06-12 22:07:16,-0.495823
1topできる選手いないのに1topにする意味,2018-06-12 22:07:17,-0.7840389999999999
無能,2018-06-12 22:07:17,-0.495823
強化試合でサブ祭り,2018-06-12 22:07:17,0.04982699999999999
,2018-06-12 22:07:17,0
大島わらってるでｗｗ,2018-06-12 22:07:18,0
狙いなどない,2018-06-12 22:07:18,-0.690372
無能おじさん,2018-06-12 22:07:18,-0.495823
５日後に試合なんだから当たり前だろ,2018-06-12 22:07:18,-0.6274496666666667
大島やるな,2018-06-12 22:07:18,0
ねらいなさそう,2018-06-12 22:07:22,-0.9678610000000001
【悲報】パラグアイさん、ガチで来てる,2018-06-12 22:07:22,-0.7342976666666666
お手上げJAPAN,2018-06-12 22:07:22,-0.0888293
にしのん,2018-06-12 22:07:22,0
客席がらっがら,2018-06-12 22:07:22,-0.779853
協会の犬,2018-06-12 22:07:22,-0.4913075
無能,2018-06-12 22:07:23,-0.495823
ｗ,2018-06-12 22:07:23,0
ｗｗｗｗ,2018-06-12 22:07:23,0
これガス抜きメンバーだぞ？,2018-06-12 22:07:23,-0.5229149999999999
一億円,2018-06-12 22:07:27,-0.4127725
本番想定したメンバーじゃねぇの？,2018-06-12 22:07:27,-0.46714849999999997
ｗｗｗｗｗｗｗｗｗ,2018-06-12 22:07:27,0
ゴリラ,2018-06-12 22:07:27,-0.267103
２４だ,2018-06-12 22:07:27,0
なんやその髪は,2018-06-12 22:07:27,-0.3859765
キャンチョメｗｗｗｗｗｗ,2018-06-12 22:07:28,0
すーぱーさいやじん,2018-06-12 22:07:28,-0.278384
顔w,2018-06-12 22:07:28,-0.545092
やっぱ武藤プレスがいいわ,2018-06-12 22:07:28,-0.534506
アキラ0％ｗｗｗ,2018-06-12 22:07:32,0
髪だっさ,2018-06-12 22:07:32,-0.7147045
