"あっさりとバイタルをからにしてしまうのやめてｗ ","23:32:43"
"カワシマ〜〜ー ","23:32:43"
"これはメス川島！ ","23:32:43"
"武藤には悪いけど今日の武藤の役割はどんどん動いてプレス掛けてポーランドを疲労させる事","23:32:43"
"ここにきて川島仕事した！ ","23:32:43"
"VARなし？川島どうした","23:32:43"
"川島さん止めた！  ","23:32:43"
"ボールキャッチカワシマ！Alright！ボールキャッチカワシマ！さあみんなで(ハイ!ハイ!)ボールキャッチカワシマ！ボール捕ろう(Smile！ボールキャッチ！カワシマ！)","23:32:43"
"川島選手、ナイスセーブ！ ","23:32:44"
"ひえぇええ  ","23:32:44"
"こっわ!!!","23:32:44"
"ナイスセーブ！！","23:32:44"
"ナイス川島！ ","23:32:44"
"かーわーしーまー！！！ ","23:32:44"
"川島！！","23:32:44"
"やっとでた！ナイスセーブ！ ","23:32:44"
"川島今のはええやん ","23:32:44"
"ナイッセー川島 ","23:32:44"
"いいぞ川島　 ","23:32:45"
"ナイスキーパー川島よく止めた","23:32:45"
"川島よう止めた！！！ ","23:32:45"
"川島ぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁ！！！！！！","23:32:45"
"さすが元大宮アルディージャの川島・・・ ","23:32:45"
"おおお川島止めた！ ","23:32:45"
"川島ナイスゥゥゥゥゥゥ！！！！！！ ","23:32:46"
"あっぶね","23:32:46"
"あぶねええええ","23:32:46"
"川島止めたー＃daihyo ＃ワールドカップ","23:32:46"
"上げさせるんじゃないってば！ ","23:32:46"
"おお川島がんがった ","23:32:46"
"川島の逆襲のビッグセーブ","23:32:46"
"川島スーパーセーブ！！！！","23:32:47"
"川島www ","23:32:47"
"川島ビッグプレー！ｗｗｗ ","23:32:47"
"ポーランドがなにしたいのかイマイチわからんな。引き分けでいいのかな？ま、それでいいんたけど。 ","23:32:47"
"川島*ﾟДﾟ)*ﾟдﾟ)(*ﾟДﾟ)ｵｫｫ...","23:32:47"
"ヒヤッしたわー ","23:32:47"
"川島が役に立った ","23:32:47"
"川島いいぞ！この後のコーナーも気をつけて　 ","23:32:47"
"あぶー ","23:32:47"
"かわしまぁぁぁぁぁぁぁぁぁぁぁぁ","23:32:47"
"あっぶなっ ","23:32:47"
"ナイス川島 ","23:32:47"
"今日の川島は冴えてる！","23:32:47"
"今度はゴールの中じゃないのか  ","23:32:47"
"危ない 危ない ","23:32:47"
"よし！ ","23:32:47"
"川島ナイス！ ","23:32:48"
"川島ナイスキーパー！ ","23:32:48"
"あーこわいこわいこわいこわい川島仕事した　","23:32:48"
"川島また仕事したあああああああああああああああああ ","23:32:48"
"ヒヤッとさせんな…(2回目)","23:32:48"
"これが経験 ","23:32:48"
"酒取りに行ってたらなにが ","23:32:48"
"あぶねえよ！！ ","23:32:48"
"川島ぁ〜❤️","23:32:48"
"あぶねえええええええええええええええ川島ああああああああああああナイスううううううううう","23:32:49"
"KAWASHIMA DID SOMETHING. ","23:32:49"
"よおおおし！止めたぞ川島！","23:32:49"
"川島あああああああ！ ","23:32:49"
"川島よくやった ","23:32:49"
"あぶねー、あぶねー ","23:32:49"
"ナイスセーブだ！ ","23:32:49"
"おお〜川島 ","23:32:49"
"川島かき出した ","23:32:49"
"あと今のスライディングはイエロー ","23:32:50"
"川島ーーーー😭😭😭😭ありがとう！！","23:32:50"
"川島！(´・ω・｀)","23:32:50"
"川島よく止めた！！！！！！ ","23:32:50"
"どや〜〜〜‼️","23:32:50"
"川島守った！！！ ","23:32:51"
"川島ナイスセーブ！（ﾃﾉﾋﾗｸﾙｰ） ","23:32:51"
"あぶねーー川島ナイスセーブ！","23:32:51"
"おぉ〜！あぶねぇ〜！！今のは川島よく止めたなぁ〜！！(^^;　","23:32:51"
"川島さんが止めたあああああああああアアアアアアアアアアアアアアアアア？？？？？？？？！！！！！！！！！ ","23:32:51"
"神島さんや！！！(手首ぐりん) ","23:32:51"
"川島さんナイス―――――！！ q(≧∇≦*p ","23:32:51"
"川島ーーー‼️ ","23:32:51"
"川島！！！！！ ","23:32:51"
"川島ファインセーブ！　","23:32:51"
"ナイスキーパー ","23:32:51"
"今回はしっかり止めた。 ","23:32:51"
"あぶねー！川島ナイス！","23:32:52"
"川島止めた‼","23:32:52"
"川島が！！ ","23:32:52"
"川島ファインセーブ！！","23:32:52"
"川島がやっといい働きしたww","23:32:52"
"大丈夫川島今のは本当に入ってなかったよ！！！ ","23:32:52"
"かわしまー！？  ","23:32:52"
"良く止めた川島！","23:32:52"
"おーっ、川島。。。！ ","23:32:52"
"よく止めた！ ","23:32:52"
"川島ようやった！ ","23:32:52"
"川島ナイス！！！！！！！！！！","23:32:52"
"川島怖えよ…","23:32:53"
"川島初仕事。ナイス。 ","23:32:53"
"よく止めた！ ","23:32:53"
"ナイス川島いいぞ！🇯🇵×🇵🇱 ","23:32:53"
"川島！ナイス！","23:32:53"
"危ない！！！危なすぎる！！！ ","23:32:53"
"ん？止めた？ ","23:32:53"
"止めた！！！ありがたや神島選手きたああああ ","23:32:53"
"いいよ川島、ナイスセーブ！ ","23:32:54"
"今日の川島は当たりの日か ","23:32:54"
"川島乗れ～ ","23:32:54"
"よく止めた！！ ","23:32:54"
"掻き出しました、は良い表現。 ","23:32:54"
"ナイスセーブ川島","23:32:54"
"さっそく長友のポジショニングの悪さが出ましたね。　","23:32:54"
"川島あああ！ ","23:32:54"
"かわしまー！","23:32:54"
"川島ナイス 素晴らしい ","23:32:54"
"えいじさんグッジョブ。間に合った！","23:32:54"
"川島ナイスセーブ！！てか、ポジショニング悪っ！","23:32:54"
"川島ナイス！ ","23:32:54"
"川島やっと仕事したか。","23:32:55"
"かわしまぁぁ ","23:32:55"
"右手一本！！ ","23:32:55"
"川島さんやればできるで！！ ","23:32:55"
"おっと、コロンビアは、ハメス・ロドリゲスが早くも途中交代だ。がんばれ、セネガル！ ","23:32:55"
"川島ナイキー！","23:32:55"
"川島ファイトセーブ！ ","23:32:55"
"いよおーーーしっ！！！ ","23:32:55"
"あぶねーΣ（ﾟдﾟlll）","23:32:55"
"ポーランドシュートも川島選手飛び込みパンチングで何とかセーブ!!コーナーに。　","23:32:55"
"川島ー ","23:32:55"
"ｱﾌﾞﾈ━━━━Σ(ﾟдﾟ；)━━━━!!川島ナイスセーブ！！！ ","23:32:55"
"コワーーーーイ😱😱😱","23:32:55"
"ありがとう川島   ","23:32:55"
"川島△ ","23:32:55"
"川嶋あああああああああ！　","23:32:56"
"守護神川島","23:32:56"
