#,219
daihyo,109
",",100
の,35
。,34
て,28
日本,27
WorldCup,26
槙野,26
な,23
が,23
、,19
！,19
2018,18
た,17
も,16
コロンビア,16
だ,16
ん,15
と,15
ワールドカップ,15
で,14
W,13
杯,13
か,12
ない,12
よ,12
JPN,12
代表,12
ロシア,12
ー,11
セネガル,10
に,10
は,10
？,9
し,9
…,9
・,8
から,8
ポーランド,7
点,7
サッカー,7
JPNPOL,6
差,6
てる,6
を,6
今,6
",#",6
　#,6
fujitv,5
けど,5
この,5
ま,5
jfa,5
まま,5
POL,5
！#,5
さ,5
う,5
だけ,4
じゃ,4
や,4
SAMURAIBLUE,4
また,4
プレー,4
位,4
触る,3
あっ,3
WorldCupRussia,3
Russia,3
２,3
worldcup,3
https,3
://,3
t,3
.,3
co,3
/,3
しろ,3
ね,3
って,3
いや,3
とか,3
いい,3
たら,3
まで,3
期待,3
コーナー,3
Worldcup,3
触ら,3
Rusia,3
jpn,3
落ち着い,3
西野,3
なあ,3
ば,3
勝ち,3
カード,3
セット,3
2,3
　,3
川島,3
声,3
試合,3
3,3
き,3
先制,3
,2
だっ,2
まだ,2
決勝,2
フェアプレイポイント,2
最後,2
ここ,2
れ,2
交代,2
もう,2
集中,2
やっぱり,2
出,2
1,2
取る,2
より,2
方,2
クリア,2
JFA,2
突破,2
可能,2
すぎ,2
(,2
ポイント,2
なる,2
思っ,2
わ,2
得失点,2
勝っ,2
なぁ,2
フジテレビ,2
とん,2
条件,2
少ない,2
余計,2
だろ,2
出し,2
大量,2
そう,2
生,2
中,2
】,2
決め,2
̥̥̥,2
ω,2
やっ,2
い,2
ぞ,2
得点,2
イエロー,2
ねー,2
F,2
リーグ,2
クソ,2
だし,2
え,2
守り,2
なんか,2
今日,2
いく,2
。#,2
守備,2
まずい,2
それ,1
意味,1
現地,1
サポ,1
笑顔,1
安心,1
でき,1
あの,1
回,1
追いつい,1
引き分け,1
のに,1
負け,1
Ｔ,1
行き,1
たく,1
じ,1
す,1
 ,1
VGFtUAECCd,1
しっかり,1
終わら,1
頼み,1
綱,1
気,1
