#,689
daihyo,322
",",294
川島,175
！,151
の,89
た,82
WorldCup,72
日本,64
ああ,63
は,62
ワールドカップ,60
2018,53
代表,51
⁠,50
に,47
て,46
JPN,42
ナイス,42
⁠⁠,41
え,38
。,37
、,34
が,34
ない,33
今日,32
　#,32
杯,29
し,29
W,28
ー,26
JPNPOL,26
な,25
ロシア,25
か,25
いい,23
宇佐美,22
！#,22
で,22
POL,21
ポーランド,20
さん,20
…,20
よ,19
だ,19
ん,18
SAMURAIBLUE,18
worldcup,18
と,17
",#",16
サッカー,16
を,16
カウンター,16
や,15
今,15
ね,14
も,14
Worldcup,13
jfa,13
よく,13
判断,13
から,12
fujitv,12
飛び出し,12
ﾟ,12
てる,12
あぶ,11
　,11
？,11
さ,10
w,10
１,10
って,9
⁠#,9
ぞ,9
わ,9
ある,8
良い,8
ねえ,8
う,8
大迫,8
けど,8
永,8
嗣,8
守備,7
出,7
回,7
あっ,7
jpn,7
️,7
わし,7
セーブ,7
選手,7
ちょっと,6
キャッチ,6
力,6
samuraiblue,6
やん,6
これ,6
目,6
気,6
ま,6
！！#,6
良かっ,6
あ,6
（,6
）,6
),6
もう,5
れ,5
夢,5
vs,5
ええ,5
2,5
ぶ,5
中,5
じゃ,5
マジ,5
相手,5
危なかっ,5
ピンチ,5
神島,5
方,5
・,5
止め,5
き,5
‼,5
〜,5
危ない,5
すぎる,4
pol,4
本田,4
Rusia,4
.,4
(,4
Russia,4
ねぇ,4
半端,4
覚醒,4
山口,4
ω,4
そこ,4
いる,4
あぶない,4
する,4
やっぱり,4
シュート,4
仕事,4
0,4
酒井,4
試合,4
思う,3
守護神,3
け,3
!!,3
🇯🇵,3
つけ,3
キーパー,3
よっしゃ,3
こえ,3
ねー,3
ぁ,3
❗,3
COL,3
SEN,3
たい,3
いける,3
危な,3
守っ,3
戦,3
まぁ,3
遅かっ,3
∀,3
のっ,3
Д,3
nhk,3
ありがとう,3
残念,3
遅,3
蛍,3
やる,3
師匠,3
神,3
https,3
://,3
t,3
co,3
/,3
