#,333
daihyo,253
日本,83
の,82
。,82
、,79
！,75
パラグアイ,74
て,70
が,55
:,52
RT,51
@,50
代表,49
は,49
を,45
に,43
柴崎,42
惜しい,40
な,38
た,37
で,36
t,35
https,34
://,34
.,34
co,34
_,33
し,33
/,32
…,31
戦,28
ー,28
　,28
【,27
1,27
も,27
】,26
試合,26
いい,26
32,25
分,25
か,25
ん,23
前半,22
0,22
だ,22
先制,21
ない,21
てる,20
(,19
親善,19
と,19
サッカー,18
から,18
🇯🇵,16
🇵🇾,16
う,16
-,14
速報,14
パス,13
いる,13
おしい,13
),12
ね,12
失点,12
岳,12
さん,12
※,12
中,11
jfa,11
けど,11
れ,11
）,11
本田,11
W,11
杯,11
国際,10
？,10
スタメン,10
決め,10
たら,10
！#,10
香川,10
SAMURAIBLUE,9
よ,9
おお,9
西野,8
たい,8
6,8
2,8
8,8
ゴール,8
前,8
FK,8
見,8
お,8
livedoornews,7
許す,7
ロメ,7
ロ,7
ジャパン,7
って,7
回し,7
より,7
遠藤,7
大会,7
い,7
シュート,7
soccer,7
：,7
（,7
ntv,6
ねぇ,6
じゃ,6
的,6
footalk,6
sosal,6
VS,6
※※#,6
oeBcdS,6
cf,6
samuraiblue,6
中継,6
⇒,6
オスカル・ロメロ,6
だろ,6
なぁ,6
ちょっと,6
「,6
さ,6
！！#,6
おし,6
おっ,6
山口,6
2018,5
3,5
得点,5
こと,5
全国,5
でき,5
する,5
情報,5
力,5
放送,5
吉田,5
ボール,5
まし,5
だけ,5
解説,5
人,5
もう,5
ワールドカップ,5
メンバー,5
とか,5
」,5
ある,5
w,5
しまう,5
時,5
ロシア,5
クロスバー,5
️,4
まだ,4
chidajunsei,4
3163,4
PU,4
254,4
yMH,4
65,4
一,4
わ,4
点,4
でも,4
くれ,4
攻め,4
良く,4
よう,4
日本テレビ,4
系,4
生,4
▷,4
9,4
実況,4
Y,4
and,4
D,4
データ,4
紹介,4
草,4
生える,4
じゃあ,4
lFOsfs,4
hoF,4
4,4
sn,4
許し,4
なる,4
A,4
Ab,4
なく,4
＃,4
なあ,4
くん,4
右,4
へ,4
今,4
フリー,4
キック,4
しか,4
今日,4
こそ,4
勝利,4
FW,4
希望,4
良い,4
なかっ,4
酒井,4
誰,4
乾,4
武藤,4
22,4
ガク,4
しい,4
・,4
ボレー,3
年,3
ｗ,3
なら,3
いっ,3
なっ,3
🇵🇾📺,3
zhOvP,3
ejyb,3
夢,3
これ,3
だっ,3
　#,3
ぞ,3
チャンス,3
られる,3
巻き返し,3
!?（,3
写真,3
Getty,3
Images,3
dbLen,3
相手,3
ハリル,3
や,3
〜,3
GoalJP,3
Official,3
＼#,3
×,3
ミドルシュート,3
この,3
カンビアッソ,3
練習,3
思っ,3
という,3
上手,3
sato,3
miki,3
626,3
急い,3
帰宅,3
テレビ,3
つけ,3
😱,3
🙏🙏,3
距離,3
出,3
スイス,3
のに,3
感,3
キックオフ,3
ので,3
キャプテン,3
惜しかっ,3
バー,3
12,3
日,3
火,3
発表,3
出る,3
GK,3
東口,3
DF,3
昌子,3
MF,3
本番,3
,2
j,2
sokuho,2
2017,2
スーパー,2
😳,2
‼,2
頑張れ,2
😤,2
VZlBOP,2
NVx,2
第,2
入れ替え,2
全然,2
セット,2
プレー,2
寄せ,2
中盤,2
ここ,2
決めろ,2
クロス,2
選手,2
よー,2
頼む,2
すぎる,2
以上,2
やっぱり,2
なー,2
ultrasoccer,2
《,2
経過,2
》,2
)※,2
ロング,2
スロー,2
流れ,2
ボックス,2
付近,2
繋が,2
見事,2
反転,2
テキスト,2
もらっ,2
そう,2
調子,2
ポジショニング,2
よく,2
気,2
思う,2
ハッキリ,2
📣,2
／#,2
突き刺さる,2
)#,2
詳細,2
こちら,2
👇,2
htt,2
期待,2
直接,2
皆,2
20,2
言う,2
ワンタッチ,2
トラップ,2
Traum,2
0511,2
dream,2
最後,2
何,2
都,2
並,2
コロンビア,2
ホンダ,2
でしょ,2
SB,2
23,2
すら,2
中村,2
航,2
輔,2
使え,2
岡田,2
フォーメーション,2
変更,2
それ,2
そして,2
阿部,2
アンカー,2
高徳,2
そこ,2
なぜ,2
連敗,2
本,2
きつい,2
せめて,2
引き分け,2
結局,2
ねー,2
バック,2
守備,2
vs,2
三,2
J,2
5,2
あの,2
北澤,2
C,2
宇佐美,2
いら,2
低い,2
どう,2
良かっ,2
ytv,2
！！！#,2
やっ,2
当たっ,2
上,2
一番,2
時代,2
長谷部,2
ご,2
ます,2
やら,2
意味,2
あ,2
うめ,2
ちゃん,2
やっぱ,2
植田,2
高,2
岡崎,2
05,2
あー,2
JPN,2
10,2
悪,2
動き,2
え,2
行っ,2
うる,2
せ,2
えよ,2
わから,2
甘い,2
コース,2
高い,2
。#,2
少ない,2
ひょっと,1
regspe,1
55,1
2014,1
国立,1
最,1
蹴,1
章,1
制覇,1
富山,1
やり,1
レベル,1
取れん,1
たのむ,1
シーン,1
ディフェンス,1
遅かっ,1
前回,1
繋がっ,1
け,1
だんだん,1
き,1
あげ,1
させ,1
もらえ,1
ませ,1
深く,1
切り込ん,1
センタリング,1
あぐん,1
でる,1
とき,1
典型,1
プレイ,1
松木,1
きき,1
7,1
番,1
ウイイレ,1
ミッション,1
金,1
トロフィー,1
キレイ,1
熱く,1
泥臭く,1
ガンガン,1
もらい,1
👊💥🔥,1
細か,1
多,1
まず,1
取ろ,1
位置,1
界,1
イケメン,1
知ら,1
サンタ,1
クルス,1
dXHiSNGor,1
ドリブラー,1
あそこ,1
持っ,1
下げ,1
ちゃう,1
いつも,1
居,1
怒号,1
飛び,1
チンタラサッカー,1
(*^▽^*),1
色々,1
遣う,1
喋っ,1
聞き取れ,1
日テレ,1
アナウンサー,1
若干,1
日本語,1
苦手,1
らしく,1
微笑ましい,1
全く,1
湧い,1
内,1
ま,1
ぁもうこんなもんでしょ,1
決定的,1
不足,1
やん,1
経っ,1
根本,1
変わら,1
💧,1
子ども,1
頃,1
重視,1
要因,1
?!,1
まあ,1
わな,1
とれる,1
ほとんど,1
変え,1
変える,1
どういう,1
使う,1
分から,1
聞い,1
なるほど,1
監督,1
勝負,1
師,1
すぎ,1
😍,1
カッコ,1
美しい,1
✨#,1
取り敢えず,1
比較,1
考え,1
不在,1
リード,1
違っ,1
展開,1
呪わ,1
Iwa,1
kashiwa,1
敵,1
メディア,1
舐め,1
られ,1
VaAuoRvrLa,1
方,1
tajiko,1
武史,1
レジェンド,1
たち,1
斬る,1
ＦＩＦＡ,1
南ア,1
劇的,1
予感,1
準備,1
策,1
ハマり,1
説明,1
非常,1
興味深,1
対,1
謎,1
矯正,1
どうして,1
寄る,1
進路,1
塞ぐ,1
お前,1
一体,1
意図,1
動い,1
こぼれ,1
球,1
取りあえず,1
おら,1
いけ,1
凄い,1
新人,1
ビッグ,1
とかいう,1
最近,1
不調,1
組,1
乱さ,1
狙え,1
なんだかんだ,1
観,1
🙈🙉🙊,1
itou,1
zx,1
ゲスト,1
くっ,1
ちゃ,1
べ,1
その,1
手,1
桑名,1
焼き,1
蛤,1
ふざけん,1
笑,1
ばっかり,1
ポゼッション,1
セカンド,1
刈れ,1
機能,1
判断,1
38,1
迄,1
自分,1
行け,1
始め,1
天野,1
純,1
登場,1
崩す,1
なに,1
足元,1
ばかり,1
揺さぶる,1
勝っ,1
くれる,1
☹,1
JFA,1
...,1
連続,1
m,1
Jr,1
Kce,1
蛍,1
ちゃんと,1
君,1
もう少し,1
ボールタッチ,1
しよ,1
言っ,1
豪,1
チーム,1
鼓舞,1
？#,1
クソ,1
過ぎ,1
イライラ,1
ミュート,1
普通,1
上手く,1
話,1
リーグ,1
がく,1
ーーーー,1
精度,1
さらに,1
弱い,1
すりゃ,1
おおしい,1
ークロスバー,1
強豪,1
ポゼッションサッカー,1
勝てる,1
わけ,1
すい,1
jpn,1
高かっ,1
(´；,1
ω,1
；｀)#,1
UthejwzzPy,1
トイレ,1
戻っ,1
ｳｱﾞｱﾞｱﾞｱﾞｱﾞ,1
元,1
セレッソ,1
♪,1
しかも,1
好き,1
ぃぃぃぃ,1
FootballTribeJP,1
🌍,1
プレゼント,1
企画,1
弾,1
🏆,1
】✔,1
フォロー,1
🔄,1
リツイート,1
👕,1
ユニフォーム,1
当たる,1
今回,1
誠,1
L,1
サイズ,1
締め切り,1
)。,1
DM,1
にて,1
当選,1
者,1
連絡,1
たくさん,1
応募,1
お待ち,1
⇄,1
スーパーサイヤ,1
じゃん,1
ーーーーー,1
くぅ,1
ぃ,1
なきゃ,1
40,1
qcvmO,1
Lu,1
欲しい,1
ァ,1
ああ,1
あぁ,1
ーー,1
男前,1
おす,1
アイデア,1
連携,1
無,1
横,1
トップ,1
下,1
回せ,1
リズム,1
真,1
野砲,1
SAMURAI,1
BLUE,1
)、,1
予定,1
📺,1
打っ,1
👍,1
負け,1
けれど,1
なんか,1
⚽,1
勘,1
周り,1
大き,1
標榜,1
割り,1
戦術,1
かしら,1
いれ,1
惜し,1
すき,1
いやー,1
直撃,1
てか,1
直後,1
映し,1
やる,1
まじ,1
パターン,1
ヤケクソミドル,1
新,1
翔,1
発,1
くらい,1
そっ,1
他,1
武器,1
増える,1
はず,1
なし,1
感じ,1
あまり,1
思え,1
件,1
ｲｲﾖｲｲﾖｰ,1
まで,1
取っ,1
おこ,1
ひと,1
落ち,1
スタッフ,1
偵察,1
観戦,1
来,1
困惑,1
❗」,1
楽勝,1
～,1
く,1
あっ,1
入ら,1
たかっ,1
絶妙,1
何故,1
あと,1
映す,1
www,1
ーーー,1
わぁ,1
taek,1
現地,1
（´-`）.｡,1
oO,1
行う,1
スタジアム,1
到着,1
スタンド,1
翼,1
巨大,1
フラッグ,1
想像,1
大きく,1
枚,1
並ぶ,1
圧巻,1
oliver,1
Tsubasa,1
gPNAl,1
xbcW,1
ぉぉぉしぃぃぃ,1
!,1
ﾉ,1
Д,1
`),1
っ,1
持て,1
見える,1
それでも,1
c,1
ワクワク,1
ぬお,1
15,1
センチ,1
ドヤ,1
いちいち,1
うつ,1
ええ,1
っちゅう,1
予想,1
です,1
dtm,1
V,1
ぃぃ,1
＞,1
＜,1
オレ,1
BXQrzTTrUN,1
sazankuwata,1
悲報,1
朗,1
指揮,1
全て,1
そのまま,1
忖度,1
電通,1
部,1
ケイスケ,1
枠,1
触ら,1
宏,1
長友,1
守,1
左,1
槙野,1
原口,1
大迫,1
駒野,1
PK,1
ベンチ,1
声,1
出さ,1
｢,1
ぜ,1
｣,1
惜しく,1
なけれ,1
ば,1
ひ,1
ラスト,1
マッチ,1
!!,1
💪,1
／,1
出場,1
機会,1
挑む,1
公言,1
本戦,1
飾れる,1
!?,1
📅,1
月,1
）⏰,1
勝つ,1
garagononn,1
逆,1
つい,1
くさん,1
小気味,1
素晴らしい,1
キー,1
全部,1
変わっ,1
個人,1
彼,1
anlgc,1
３,1
２,1
奪わ,1
強化,1
e,1
JEegqibr,1
サイド,1
攻撃,1
タイミング,1
遅い,1
ボランチ,1
ＣＢ,1
運,1
無い,1
オフザボール,1
全体,1
OUT,1
IN,1
決まり,1
写す,1
ブルブル,1
あれ,1
壁,1
